Neighborhood,Year,Latitude,Longitude,Zillow_Value,Future_Prediction,Keras_Prediction,Missing_Forecast
Athmar Park,2000,39.7036815,-105.0107412,137236.33110500852,,,True
Athmar Park,2001,39.7036815,-105.0107412,156998.34095533282,,,True
Athmar Park,2002,39.7036815,-105.0107412,169528.6848835372,,,True
Athmar Park,2003,39.7036815,-105.0107412,172385.8406069617,,,True
Athmar Park,2004,39.7036815,-105.0107412,174401.54517252676,,,True
Athmar Park,2005,39.7036815,-105.0107412,175950.88676593456,,,True
Athmar Park,2006,39.7036815,-105.0107412,175688.35818370772,,,True
Athmar Park,2007,39.7036815,-105.0107412,166058.88626471444,,,True
Athmar Park,2008,39.7036815,-105.0107412,141743.21731565273,,,True
Athmar Park,2009,39.7036815,-105.0107412,128796.01785256261,,,True
Athmar Park,2010,39.7036815,-105.0107412,131171.22820325763,,,True
Athmar Park,2011,39.7036815,-105.0107412,120361.68476919834,,,True
Athmar Park,2012,39.7036815,-105.0107412,126091.85731922249,,,True
Athmar Park,2013,39.7036815,-105.0107412,150476.25148924356,,,True
Athmar Park,2014,39.7036815,-105.0107412,176080.22591279793,,,True
Athmar Park,2015,39.7036815,-105.0107412,216722.62387676828,,,True
Athmar Park,2016,39.7036815,-105.0107412,258098.86782619532,,,True
Athmar Park,2017,39.7036815,-105.0107412,289032.11875130475,,,True
Athmar Park,2018,39.7036815,-105.0107412,322209.35779828415,,,True
Athmar Park,2019,39.7036815,-105.0107412,343361.17786318815,,,True
Athmar Park,2020,39.7036815,-105.0107412,365343.116604151,,,True
Athmar Park,2021,39.7036815,-105.0107412,418571.788947224,,,True
Athmar Park,2022,39.7036815,-105.0107412,467774.4095286296,,,True
Athmar Park,2023,39.7036815,-105.0107412,457093.3263364501,,,True
Athmar Park,2024,39.7036815,-105.0107412,458700.1543308485,488331.0,457937.0,False
Athmar Park,2025,39.7036815,-105.0107412,455667.3713175665,524554.0,477776.0,False
Athmar Park,2026,39.7036815,-105.0107412,,563510.0,500337.0,False
Athmar Park,2027,39.7036815,-105.0107412,,603426.0,525098.0,False
Athmar Park,2028,39.7036815,-105.0107412,,643941.0,552634.0,False
Athmar Park,2029,39.7036815,-105.0107412,,684870.0,581765.0,False
Athmar Park,2030,39.7036815,-105.0107412,,726014.0,613133.0,False
Athmar Park,2031,39.7036815,-105.0107412,,767441.0,646544.0,False
Athmar Park,2032,39.7036815,-105.0107412,,809096.0,681381.0,False
Athmar Park,2033,39.7036815,-105.0107412,,850998.0,717074.0,False
Athmar Park,2034,39.7036815,-105.0107412,,893033.0,753075.0,False
Athmar Park,2035,39.7036815,-105.0107412,,935067.0,789076.0,False
Auraria,2000,39.7465219,-105.0067102,,,,True
Auraria,2001,39.7465219,-105.0067102,,,,True
Auraria,2002,39.7465219,-105.0067102,,,,True
Auraria,2003,39.7465219,-105.0067102,,,,True
Auraria,2004,39.7465219,-105.0067102,,,,True
Auraria,2005,39.7465219,-105.0067102,,,,True
Auraria,2006,39.7465219,-105.0067102,,,,True
Auraria,2007,39.7465219,-105.0067102,,,,True
Auraria,2008,39.7465219,-105.0067102,537171.4506840955,,,True
Auraria,2009,39.7465219,-105.0067102,531076.9798420612,,,True
Auraria,2010,39.7465219,-105.0067102,503115.9369174524,,,True
Auraria,2011,39.7465219,-105.0067102,471470.68660012376,,,True
Auraria,2012,39.7465219,-105.0067102,476937.9399587543,,,True
Auraria,2013,39.7465219,-105.0067102,510727.0838004336,,,True
Auraria,2014,39.7465219,-105.0067102,546753.5538795745,,,True
Auraria,2015,39.7465219,-105.0067102,599269.6767643777,,,True
Auraria,2016,39.7465219,-105.0067102,630067.7647961713,,,True
Auraria,2017,39.7465219,-105.0067102,651585.9774600532,,,True
Auraria,2018,39.7465219,-105.0067102,701125.0002271039,,,True
Auraria,2019,39.7465219,-105.0067102,730787.8581448329,,,True
Auraria,2020,39.7465219,-105.0067102,779894.5232179941,,,True
Auraria,2021,39.7465219,-105.0067102,814777.5662073396,,,True
Auraria,2022,39.7465219,-105.0067102,879047.4625107386,,,True
Auraria,2023,39.7465219,-105.0067102,842225.1296025786,,,True
Auraria,2024,39.7465219,-105.0067102,805855.5797880191,853598.0,813882.0,False
Auraria,2025,39.7465219,-105.0067102,772870.0011080513,883637.0,833577.0,False
Auraria,2026,39.7465219,-105.0067102,,918347.0,853272.0,False
Auraria,2027,39.7465219,-105.0067102,,956005.0,873218.0,False
Auraria,2028,39.7465219,-105.0067102,,993693.0,893602.0,False
Auraria,2029,39.7465219,-105.0067102,,1031696.0,914911.0,False
Auraria,2030,39.7465219,-105.0067102,,1070519.0,937598.0,False
Auraria,2031,39.7465219,-105.0067102,,1109341.0,961664.0,False
Auraria,2032,39.7465219,-105.0067102,,1148658.0,986583.0,False
Auraria,2033,39.7465219,-105.0067102,,1188075.0,1012299.0,False
Auraria,2034,39.7465219,-105.0067102,,1227724.0,1039499.0,False
Auraria,2035,39.7465219,-105.0067102,,1267696.0,1068592.0,False
Baker,2000,39.7115945,-104.9938414,171430.1460824946,,,True
Baker,2001,39.7115945,-104.9938414,200279.75501395765,,,True
Baker,2002,39.7115945,-104.9938414,212793.66251535993,,,True
Baker,2003,39.7115945,-104.9938414,216650.36382712668,,,True
Baker,2004,39.7115945,-104.9938414,224275.2921967342,,,True
Baker,2005,39.7115945,-104.9938414,234807.0079864924,,,True
Baker,2006,39.7115945,-104.9938414,242739.5157390517,,,True
Baker,2007,39.7115945,-104.9938414,248862.07763214162,,,True
Baker,2008,39.7115945,-104.9938414,242131.3130021364,,,True
Baker,2009,39.7115945,-104.9938414,241552.5704216752,,,True
Baker,2010,39.7115945,-104.9938414,249172.0552834201,,,True
Baker,2011,39.7115945,-104.9938414,243218.41898278112,,,True
Baker,2012,39.7115945,-104.9938414,250537.54427091588,,,True
Baker,2013,39.7115945,-104.9938414,280788.9270936994,,,True
Baker,2014,39.7115945,-104.9938414,312260.40642228426,,,True
Baker,2015,39.7115945,-104.9938414,366594.3208559037,,,True
Baker,2016,39.7115945,-104.9938414,405161.77141661866,,,True
Baker,2017,39.7115945,-104.9938414,438089.9024570089,,,True
Baker,2018,39.7115945,-104.9938414,471168.24101118324,,,True
Baker,2019,39.7115945,-104.9938414,493406.22445392003,,,True
Baker,2020,39.7115945,-104.9938414,520914.12476850994,,,True
Baker,2021,39.7115945,-104.9938414,575182.5014364453,,,True
Baker,2022,39.7115945,-104.9938414,642211.1079429447,,,True
Baker,2023,39.7115945,-104.9938414,612836.7420022313,,,True
Baker,2024,39.7115945,-104.9938414,596943.124660151,653785.0,564072.0,False
Baker,2025,39.7115945,-104.9938414,589649.1503758276,691604.0,584232.0,False
Baker,2026,39.7115945,-104.9938414,,731145.0,605965.0,False
Baker,2027,39.7115945,-104.9938414,,771340.0,629174.0,False
Baker,2028,39.7115945,-104.9938414,,811820.0,654264.0,False
Baker,2029,39.7115945,-104.9938414,,852392.0,680893.0,False
Baker,2030,39.7115945,-104.9938414,,892964.0,710121.0,False
Baker,2031,39.7115945,-104.9938414,,933726.0,742058.0,False
Baker,2032,39.7115945,-104.9938414,,974782.0,775947.0,False
Baker,2033,39.7115945,-104.9938414,,1015838.0,810877.0,False
Baker,2034,39.7115945,-104.9938414,,1056986.0,846757.0,False
Baker,2035,39.7115945,-104.9938414,,1098417.0,882758.0,False
Barnum,2000,39.717683,-105.0324553,119179.38046762568,,,True
Barnum,2001,39.717683,-105.0324553,138210.36613564243,,,True
Barnum,2002,39.717683,-105.0324553,149519.85320392673,,,True
Barnum,2003,39.717683,-105.0324553,151178.1273803033,,,True
Barnum,2004,39.717683,-105.0324553,151212.1800549876,,,True
Barnum,2005,39.717683,-105.0324553,152195.7113273367,,,True
Barnum,2006,39.717683,-105.0324553,149188.26234530943,,,True
Barnum,2007,39.717683,-105.0324553,138468.88883587855,,,True
Barnum,2008,39.717683,-105.0324553,109925.09974358551,,,True
Barnum,2009,39.717683,-105.0324553,101347.36426531506,,,True
Barnum,2010,39.717683,-105.0324553,105190.96462214143,,,True
Barnum,2011,39.717683,-105.0324553,100515.3746240372,,,True
Barnum,2012,39.717683,-105.0324553,108760.18545631756,,,True
Barnum,2013,39.717683,-105.0324553,130762.05486677198,,,True
Barnum,2014,39.717683,-105.0324553,150667.71754486734,,,True
Barnum,2015,39.717683,-105.0324553,185421.94751298,,,True
Barnum,2016,39.717683,-105.0324553,224959.94739297227,,,True
Barnum,2017,39.717683,-105.0324553,260537.96312232062,,,True
Barnum,2018,39.717683,-105.0324553,291005.42106261087,,,True
Barnum,2019,39.717683,-105.0324553,310370.5345374692,,,True
Barnum,2020,39.717683,-105.0324553,332102.20885357214,,,True
Barnum,2021,39.717683,-105.0324553,377281.1841509815,,,True
Barnum,2022,39.717683,-105.0324553,424531.60452719894,,,True
Barnum,2023,39.717683,-105.0324553,415034.13487902493,,,True
Barnum,2024,39.717683,-105.0324553,416592.4345010169,455666.0,406393.0,False
Barnum,2025,39.717683,-105.0324553,417307.3079886914,492810.0,425219.0,False
Barnum,2026,39.717683,-105.0324553,,531792.0,445583.0,False
Barnum,2027,39.717683,-105.0324553,,571390.0,467309.0,False
Barnum,2028,39.717683,-105.0324553,,611354.0,492027.0,False
Barnum,2029,39.717683,-105.0324553,,652192.0,518698.0,False
Barnum,2030,39.717683,-105.0324553,,693431.0,547393.0,False
Barnum,2031,39.717683,-105.0324553,,734789.0,579306.0,False
Barnum,2032,39.717683,-105.0324553,,776270.0,613061.0,False
Barnum,2033,39.717683,-105.0324553,,817857.0,648791.0,False
Barnum,2034,39.717683,-105.0324553,,859705.0,684791.0,False
Barnum,2035,39.717683,-105.0324553,,901707.0,720792.0,False
Barnum West,2000,39.7171551,-105.0464972,113338.25777331862,,,True
Barnum West,2001,39.7171551,-105.0464972,131152.6068645669,,,True
Barnum West,2002,39.7171551,-105.0464972,141186.09461755978,,,True
Barnum West,2003,39.7171551,-105.0464972,142782.60206433895,,,True
Barnum West,2004,39.7171551,-105.0464972,144280.4652125961,,,True
Barnum West,2005,39.7171551,-105.0464972,144589.1945302664,,,True
Barnum West,2006,39.7171551,-105.0464972,140357.71950352637,,,True
Barnum West,2007,39.7171551,-105.0464972,135164.2592855776,,,True
Barnum West,2008,39.7171551,-105.0464972,121875.95728164817,,,True
Barnum West,2009,39.7171551,-105.0464972,112163.50473555247,,,True
Barnum West,2010,39.7171551,-105.0464972,114433.29417166386,,,True
Barnum West,2011,39.7171551,-105.0464972,107006.17690770664,,,True
Barnum West,2012,39.7171551,-105.0464972,117058.99065993475,,,True
Barnum West,2013,39.7171551,-105.0464972,137767.16008795946,,,True
Barnum West,2014,39.7171551,-105.0464972,158649.48975558617,,,True
Barnum West,2015,39.7171551,-105.0464972,193792.37829201188,,,True
Barnum West,2016,39.7171551,-105.0464972,231483.3385303806,,,True
Barnum West,2017,39.7171551,-105.0464972,263813.14475347474,,,True
Barnum West,2018,39.7171551,-105.0464972,293683.6914097268,,,True
Barnum West,2019,39.7171551,-105.0464972,312325.2497725869,,,True
Barnum West,2020,39.7171551,-105.0464972,337119.13045290066,,,True
Barnum West,2021,39.7171551,-105.0464972,385290.72451942175,,,True
Barnum West,2022,39.7171551,-105.0464972,432957.685542214,,,True
Barnum West,2023,39.7171551,-105.0464972,426375.8995852189,,,True
Barnum West,2024,39.7171551,-105.0464972,428568.8272909886,470442.0,426961.0,False
Barnum West,2025,39.7171551,-105.0464972,425433.64150483115,507395.0,452161.0,False
Barnum West,2026,39.7171551,-105.0464972,,546359.0,479700.0,False
Barnum West,2027,39.7171551,-105.0464972,,586203.0,510673.0,False
Barnum West,2028,39.7171551,-105.0464972,,626267.0,544268.0,False
Barnum West,2029,39.7171551,-105.0464972,,666534.0,578978.0,False
Barnum West,2030,39.7171551,-105.0464972,,706801.0,614968.0,False
Barnum West,2031,39.7171551,-105.0464972,,747112.0,650969.0,False
Barnum West,2032,39.7171551,-105.0464972,,787865.0,686970.0,False
Barnum West,2033,39.7171551,-105.0464972,,828806.0,722970.0,False
Barnum West,2034,39.7171551,-105.0464972,,870061.0,758971.0,False
Barnum West,2035,39.7171551,-105.0464972,,911466.0,794972.0,False
Belcaro,2000,39.7011372,-104.9476043,469081.09336187755,,,True
Belcaro,2001,39.7011372,-104.9476043,530963.577990509,,,True
Belcaro,2002,39.7011372,-104.9476043,561943.3668378327,,,True
Belcaro,2003,39.7011372,-104.9476043,563408.2573861529,,,True
Belcaro,2004,39.7011372,-104.9476043,577894.0466691622,,,True
Belcaro,2005,39.7011372,-104.9476043,603245.792635122,,,True
Belcaro,2006,39.7011372,-104.9476043,633127.1303100708,,,True
Belcaro,2007,39.7011372,-104.9476043,649263.8646555861,,,True
Belcaro,2008,39.7011372,-104.9476043,633620.3701628482,,,True
Belcaro,2009,39.7011372,-104.9476043,609302.4066875529,,,True
Belcaro,2010,39.7011372,-104.9476043,588960.6775228996,,,True
Belcaro,2011,39.7011372,-104.9476043,560324.0017495101,,,True
Belcaro,2012,39.7011372,-104.9476043,576672.5616159874,,,True
Belcaro,2013,39.7011372,-104.9476043,642266.419787626,,,True
Belcaro,2014,39.7011372,-104.9476043,703093.5772834575,,,True
Belcaro,2015,39.7011372,-104.9476043,765951.9195752366,,,True
Belcaro,2016,39.7011372,-104.9476043,814075.1773587796,,,True
Belcaro,2017,39.7011372,-104.9476043,865382.0744575923,,,True
Belcaro,2018,39.7011372,-104.9476043,929906.7204107972,,,True
Belcaro,2019,39.7011372,-104.9476043,995816.6091907732,,,True
Belcaro,2020,39.7011372,-104.9476043,1058762.306189569,,,True
Belcaro,2021,39.7011372,-104.9476043,1177150.637993524,,,True
Belcaro,2022,39.7011372,-104.9476043,1393228.5815298765,,,True
Belcaro,2023,39.7011372,-104.9476043,1396235.78057303,,,True
Belcaro,2024,39.7011372,-104.9476043,1409263.5842513498,1232917.0,1063045.0,False
Belcaro,2025,39.7011372,-104.9476043,1424640.456859943,1275409.0,1086928.0,False
Belcaro,2026,39.7011372,-104.9476043,,1317901.0,1111618.0,False
Belcaro,2027,39.7011372,-104.9476043,,1360393.0,1138499.0,False
Belcaro,2028,39.7011372,-104.9476043,,1402885.0,1167467.0,False
Belcaro,2029,39.7011372,-104.9476043,,1445377.0,1197728.0,False
Belcaro,2030,39.7011372,-104.9476043,,1487869.0,1228839.0,False
Belcaro,2031,39.7011372,-104.9476043,,1530361.0,1262065.0,False
Belcaro,2032,39.7011372,-104.9476043,,1572853.0,1297132.0,False
Belcaro,2033,39.7011372,-104.9476043,,1615345.0,1332710.0,False
Belcaro,2034,39.7011372,-104.9476043,,1657837.0,1368531.0,False
Belcaro,2035,39.7011372,-104.9476043,,1700329.0,1404532.0,False
Berkeley,2000,39.7752306,-105.0392611,196075.15497512076,,,True
Berkeley,2001,39.7752306,-105.0392611,224103.79612936,,,True
Berkeley,2002,39.7752306,-105.0392611,239583.75161753446,,,True
Berkeley,2003,39.7752306,-105.0392611,245010.68344802127,,,True
Berkeley,2004,39.7752306,-105.0392611,252998.613038691,,,True
Berkeley,2005,39.7752306,-105.0392611,268583.99436681456,,,True
Berkeley,2006,39.7752306,-105.0392611,282936.84880396735,,,True
Berkeley,2007,39.7752306,-105.0392611,287811.340033758,,,True
Berkeley,2008,39.7752306,-105.0392611,287789.2742577819,,,True
Berkeley,2009,39.7752306,-105.0392611,289107.85328303627,,,True
Berkeley,2010,39.7752306,-105.0392611,292802.85739816265,,,True
Berkeley,2011,39.7752306,-105.0392611,290890.20950680436,,,True
Berkeley,2012,39.7752306,-105.0392611,305320.936663632,,,True
Berkeley,2013,39.7752306,-105.0392611,344966.68367185147,,,True
Berkeley,2014,39.7752306,-105.0392611,377195.34199478355,,,True
Berkeley,2015,39.7752306,-105.0392611,428672.7089451894,,,True
Berkeley,2016,39.7752306,-105.0392611,473924.62279464287,,,True
Berkeley,2017,39.7752306,-105.0392611,507655.6651992612,,,True
Berkeley,2018,39.7752306,-105.0392611,546790.7671118822,,,True
Berkeley,2019,39.7752306,-105.0392611,571397.0739791875,,,True
Berkeley,2020,39.7752306,-105.0392611,603093.1502781863,,,True
Berkeley,2021,39.7752306,-105.0392611,682921.282788997,,,True
Berkeley,2022,39.7752306,-105.0392611,778470.6047618078,,,True
Berkeley,2023,39.7752306,-105.0392611,761263.8733231253,,,True
Berkeley,2024,39.7752306,-105.0392611,764593.0627964782,751249.0,654900.0,False
Berkeley,2025,39.7752306,-105.0392611,763741.4787468555,789730.0,676962.0,False
Berkeley,2026,39.7752306,-105.0392611,,829452.0,700406.0,False
Berkeley,2027,39.7752306,-105.0392611,,869444.0,725545.0,False
Berkeley,2028,39.7752306,-105.0392611,,909638.0,752242.0,False
Berkeley,2029,39.7752306,-105.0392611,,949970.0,780432.0,False
Berkeley,2030,39.7752306,-105.0392611,,990309.0,810227.0,False
Berkeley,2031,39.7752306,-105.0392611,,1030885.0,841587.0,False
Berkeley,2032,39.7752306,-105.0392611,,1071586.0,875336.0,False
Berkeley,2033,39.7752306,-105.0392611,,1112369.0,910457.0,False
Berkeley,2034,39.7752306,-105.0392611,,1153385.0,945635.0,False
Berkeley,2035,39.7752306,-105.0392611,,1194401.0,980940.0,False
Berkley,2000,39.8103987,-105.0334804,,,,True
Berkley,2001,39.8103987,-105.0334804,,,,True
Berkley,2002,39.8103987,-105.0334804,,,,True
Berkley,2003,39.8103987,-105.0334804,,,,True
Berkley,2004,39.8103987,-105.0334804,,,,True
Berkley,2005,39.8103987,-105.0334804,,,,True
Berkley,2006,39.8103987,-105.0334804,,,,True
Berkley,2007,39.8103987,-105.0334804,,,,True
Berkley,2008,39.8103987,-105.0334804,,,,True
Berkley,2009,39.8103987,-105.0334804,,,,True
Berkley,2010,39.8103987,-105.0334804,,,,True
Berkley,2011,39.8103987,-105.0334804,,,,True
Berkley,2012,39.8103987,-105.0334804,,,,True
Berkley,2013,39.8103987,-105.0334804,,,,True
Berkley,2014,39.8103987,-105.0334804,,,,True
Berkley,2015,39.8103987,-105.0334804,,,,True
Berkley,2016,39.8103987,-105.0334804,258203.5722830278,,,True
Berkley,2017,39.8103987,-105.0334804,292019.9510094389,,,True
Berkley,2018,39.8103987,-105.0334804,327126.6427386507,,,True
Berkley,2019,39.8103987,-105.0334804,350062.36571103847,,,True
Berkley,2020,39.8103987,-105.0334804,376433.066538278,,,True
Berkley,2021,39.8103987,-105.0334804,431389.81273721653,,,True
Berkley,2022,39.8103987,-105.0334804,494596.5209824436,,,True
Berkley,2023,39.8103987,-105.0334804,485469.3519639754,,,True
Berkley,2024,39.8103987,-105.0334804,489168.466824363,502125.0,449288.0,False
Berkley,2025,39.8103987,-105.0334804,483544.43358628335,535528.0,468579.0,False
Berkley,2026,39.8103987,-105.0334804,,570633.0,487871.0,False
Berkley,2027,39.8103987,-105.0334804,,607233.0,507163.0,False
Berkley,2028,39.8103987,-105.0334804,,644349.0,526455.0,False
Berkley,2029,39.8103987,-105.0334804,,681507.0,545747.0,False
Berkley,2030,39.8103987,-105.0334804,,718664.0,565039.0,False
Berkley,2031,39.8103987,-105.0334804,,755882.0,584330.0,False
Berkley,2032,39.8103987,-105.0334804,,793956.0,603885.0,False
Berkley,2033,39.8103987,-105.0334804,,832326.0,623557.0,False
Berkley,2034,39.8103987,-105.0334804,,871321.0,643230.0,False
Berkley,2035,39.8103987,-105.0334804,,910657.0,663206.0,False
Capitol Hill,2000,39.7358754,-104.9799213,136333.2672679747,,,True
Capitol Hill,2001,39.7358754,-104.9799213,159879.90496218068,,,True
Capitol Hill,2002,39.7358754,-104.9799213,170697.67724322216,,,True
Capitol Hill,2003,39.7358754,-104.9799213,170641.24831733675,,,True
Capitol Hill,2004,39.7358754,-104.9799213,174425.44653684672,,,True
Capitol Hill,2005,39.7358754,-104.9799213,179120.51959281,,,True
Capitol Hill,2006,39.7358754,-104.9799213,181560.47015715597,,,True
Capitol Hill,2007,39.7358754,-104.9799213,181074.71390728056,,,True
Capitol Hill,2008,39.7358754,-104.9799213,174348.7811411546,,,True
Capitol Hill,2009,39.7358754,-104.9799213,169730.82944953843,,,True
Capitol Hill,2010,39.7358754,-104.9799213,167155.64266935628,,,True
Capitol Hill,2011,39.7358754,-104.9799213,156013.86918901067,,,True
Capitol Hill,2012,39.7358754,-104.9799213,157010.0117383389,,,True
Capitol Hill,2013,39.7358754,-104.9799213,173335.37173221074,,,True
Capitol Hill,2014,39.7358754,-104.9799213,193324.23807002683,,,True
Capitol Hill,2015,39.7358754,-104.9799213,225146.68333252743,,,True
Capitol Hill,2016,39.7358754,-104.9799213,257498.40585131245,,,True
Capitol Hill,2017,39.7358754,-104.9799213,283072.3018629629,,,True
Capitol Hill,2018,39.7358754,-104.9799213,303398.09426228603,,,True
Capitol Hill,2019,39.7358754,-104.9799213,305050.1484969359,,,True
Capitol Hill,2020,39.7358754,-104.9799213,306751.66802346526,,,True
Capitol Hill,2021,39.7358754,-104.9799213,329147.3115919053,,,True
Capitol Hill,2022,39.7358754,-104.9799213,360744.6154713332,,,True
Capitol Hill,2023,39.7358754,-104.9799213,354791.81067624735,,,True
Capitol Hill,2024,39.7358754,-104.9799213,343494.27255353815,361692.0,401582.0,False
Capitol Hill,2025,39.7358754,-104.9799213,330939.0910721206,382157.0,420883.0,False
Capitol Hill,2026,39.7358754,-104.9799213,,417436.0,441570.0,False
Capitol Hill,2027,39.7358754,-104.9799213,,456840.0,464008.0,False
Capitol Hill,2028,39.7358754,-104.9799213,,496352.0,488137.0,False
Capitol Hill,2029,39.7358754,-104.9799213,,535864.0,514198.0,False
Capitol Hill,2030,39.7358754,-104.9799213,,575693.0,541754.0,False
Capitol Hill,2031,39.7358754,-104.9799213,,615890.0,571742.0,False
Capitol Hill,2032,39.7358754,-104.9799213,,656489.0,604128.0,False
Capitol Hill,2033,39.7358754,-104.9799213,,697139.0,638236.0,False
Capitol Hill,2034,39.7358754,-104.9799213,,738085.0,673330.0,False
Capitol Hill,2035,39.7358754,-104.9799213,,779239.0,709073.0,False
Central Business District,2000,39.7473782,-104.9927414,226099.06566537556,,,True
Central Business District,2001,39.7473782,-104.9927414,253599.1231710416,,,True
Central Business District,2002,39.7473782,-104.9927414,266866.4527027747,,,True
Central Business District,2003,39.7473782,-104.9927414,264627.892819307,,,True
Central Business District,2004,39.7473782,-104.9927414,267786.3964646201,,,True
Central Business District,2005,39.7473782,-104.9927414,276867.0850976883,,,True
Central Business District,2006,39.7473782,-104.9927414,285796.0893208413,,,True
Central Business District,2007,39.7473782,-104.9927414,291526.2099207578,,,True
Central Business District,2008,39.7473782,-104.9927414,283207.5110296581,,,True
Central Business District,2009,39.7473782,-104.9927414,281828.16552022815,,,True
Central Business District,2010,39.7473782,-104.9927414,254903.54690938024,,,True
Central Business District,2011,39.7473782,-104.9927414,243117.47829821994,,,True
Central Business District,2012,39.7473782,-104.9927414,248895.53416993513,,,True
Central Business District,2013,39.7473782,-104.9927414,276044.30747446854,,,True
Central Business District,2014,39.7473782,-104.9927414,301674.188878543,,,True
Central Business District,2015,39.7473782,-104.9927414,343572.38065963733,,,True
Central Business District,2016,39.7473782,-104.9927414,373329.66294340667,,,True
Central Business District,2017,39.7473782,-104.9927414,391888.7950038141,,,True
Central Business District,2018,39.7473782,-104.9927414,407120.4564757759,,,True
Central Business District,2019,39.7473782,-104.9927414,408359.06867045147,,,True
Central Business District,2020,39.7473782,-104.9927414,405058.2862757575,,,True
Central Business District,2021,39.7473782,-104.9927414,419748.9988513086,,,True
Central Business District,2022,39.7473782,-104.9927414,447877.5235051308,,,True
Central Business District,2023,39.7473782,-104.9927414,435161.2282256608,,,True
Central Business District,2024,39.7473782,-104.9927414,423332.7305735287,444087.0,543383.0,False
Central Business District,2025,39.7473782,-104.9927414,407624.21036180283,460287.0,562094.0,False
Central Business District,2026,39.7473782,-104.9927414,,495332.0,585940.0,False
Central Business District,2027,39.7473782,-104.9927414,,536007.0,612018.0,False
Central Business District,2028,39.7473782,-104.9927414,,577595.0,640551.0,False
Central Business District,2029,39.7473782,-104.9927414,,619425.0,671739.0,False
Central Business District,2030,39.7473782,-104.9927414,,661318.0,705027.0,False
Central Business District,2031,39.7473782,-104.9927414,,702871.0,740224.0,False
Central Business District,2032,39.7473782,-104.9927414,,744556.0,776093.0,False
Central Business District,2033,39.7473782,-104.9927414,,786294.0,812094.0,False
Central Business District,2034,39.7473782,-104.9927414,,828235.0,848094.0,False
Central Business District,2035,39.7473782,-104.9927414,,870318.0,884095.0,False
Central Park,2000,39.7706387,-104.8916194,,,,True
Central Park,2001,39.7706387,-104.8916194,,,,True
Central Park,2002,39.7706387,-104.8916194,,,,True
Central Park,2003,39.7706387,-104.8916194,,,,True
Central Park,2004,39.7706387,-104.8916194,,,,True
Central Park,2005,39.7706387,-104.8916194,,,,True
Central Park,2006,39.7706387,-104.8916194,,,,True
Central Park,2007,39.7706387,-104.8916194,459555.551602776,,,True
Central Park,2008,39.7706387,-104.8916194,437724.5454802795,,,True
Central Park,2009,39.7706387,-104.8916194,416754.6328394326,,,True
Central Park,2010,39.7706387,-104.8916194,394592.94937612157,,,True
Central Park,2011,39.7706387,-104.8916194,372713.3218689125,,,True
Central Park,2012,39.7706387,-104.8916194,390845.34684548975,,,True
Central Park,2013,39.7706387,-104.8916194,432610.6387901194,,,True
Central Park,2014,39.7706387,-104.8916194,462767.0703633439,,,True
Central Park,2015,39.7706387,-104.8916194,497324.0780626366,,,True
Central Park,2016,39.7706387,-104.8916194,535333.096174804,,,True
Central Park,2017,39.7706387,-104.8916194,564480.5196527605,,,True
Central Park,2018,39.7706387,-104.8916194,593225.7454924632,,,True
Central Park,2019,39.7706387,-104.8916194,613375.730508343,,,True
Central Park,2020,39.7706387,-104.8916194,635233.0327995882,,,True
Central Park,2021,39.7706387,-104.8916194,713475.2416921806,,,True
Central Park,2022,39.7706387,-104.8916194,824963.4880188047,,,True
Central Park,2023,39.7706387,-104.8916194,814625.3672236037,,,True
Central Park,2024,39.7706387,-104.8916194,805134.5481459723,800771.0,664096.0,False
Central Park,2025,39.7706387,-104.8916194,796297.490511527,836916.0,682630.0,False
Central Park,2026,39.7706387,-104.8916194,,874380.0,701164.0,False
Central Park,2027,39.7706387,-104.8916194,,912448.0,719698.0,False
Central Park,2028,39.7706387,-104.8916194,,950516.0,738609.0,False
Central Park,2029,39.7706387,-104.8916194,,988584.0,758508.0,False
Central Park,2030,39.7706387,-104.8916194,,1026902.0,779344.0,False
Central Park,2031,39.7706387,-104.8916194,,1065765.0,801664.0,False
Central Park,2032,39.7706387,-104.8916194,,1104786.0,825361.0,False
Central Park,2033,39.7706387,-104.8916194,,1144046.0,850368.0,False
Central Park,2034,39.7706387,-104.8916194,,1183558.0,876064.0,False
Central Park,2035,39.7706387,-104.8916194,,1223359.0,902683.0,False
Chaffee Park,2000,39.787909,-105.0109935,111136.8096907155,,,True
Chaffee Park,2001,39.787909,-105.0109935,129619.6995085483,,,True
Chaffee Park,2002,39.787909,-105.0109935,138904.4047696365,,,True
Chaffee Park,2003,39.787909,-105.0109935,141433.3888754902,,,True
Chaffee Park,2004,39.787909,-105.0109935,144741.59243298016,,,True
Chaffee Park,2005,39.787909,-105.0109935,146621.12425193432,,,True
Chaffee Park,2006,39.787909,-105.0109935,143183.41443618786,,,True
Chaffee Park,2007,39.787909,-105.0109935,140550.35859500716,,,True
Chaffee Park,2008,39.787909,-105.0109935,130497.93758654555,,,True
Chaffee Park,2009,39.787909,-105.0109935,134938.34376255012,,,True
Chaffee Park,2010,39.787909,-105.0109935,141124.95743179563,,,True
Chaffee Park,2011,39.787909,-105.0109935,134993.9953863638,,,True
Chaffee Park,2012,39.787909,-105.0109935,146361.12096513057,,,True
Chaffee Park,2013,39.787909,-105.0109935,174693.283297859,,,True
Chaffee Park,2014,39.787909,-105.0109935,200734.65690059811,,,True
